Staten Island Rolling Sales File.  All Sales From August 2012 - August 2013. ,,,,,,,,,,,,,,,,,,,,
Sales File as of 08/30/2013  Coop Sales Files as of 09/18/2013,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 09/06/13, Descriptive Data is as of 06/01/13",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,"APART
MENT
NUMBER",ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,"SALE
PRICE",SALE DATE
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7885,21, ,A1, 368 BRIGHTON STREET                       ,            ,10307,1,0,1,"7,500","1,242",1899, 1 , A1 ,$0,10/27/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7886,64, ,A5, 315 MANHATTAN STREET                      ,            ,10307,1,0,1,"2,500","1,472",1994, 1 , A5 ,"$430,000",11/15/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7886,72, ,A1, 303 MANHATTAN STREET                      ,            ,10307,1,0,1,"3,742","1,050",1930, 1 , A1 ,"$250,000",3/4/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7887,91, ,A1, 265 BRIGHTON STREET                       ,            ,10307,1,0,1,"5,000","2,600",1994, 1 , A1 ,$0,6/3/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7888,19, ,A2, 260 BRIGHTON STREET                       ,            ,10307,1,0,1,"12,495","1,116",1955, 1 , A2 ,$0,6/3/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7888,32, ,A2, 286 BRIGHTON STREET                       ,            ,10307,1,0,1,"2,500",630,1935, 1 , A2 ,"$400,000",5/13/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7888,47, ,A1, 585 CLERMONT AVENUE                       ,            ,10307,1,0,1,"12,500","2,700",1985, 1 , A1 ,$0,3/15/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7891,82, ,A2, 169 BRIGHTON STREET                       ,            ,10307,1,0,1,"5,000",800,1950, 1 , A2 ,"$365,000",4/24/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7895,1, ,A1, 22 SUMMIT STREET                          ,            ,10307,1,0,1,"6,250","1,902",1920, 1 , A1 ,"$550,000",9/14/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7895,49, ,A1, 301 YETMAN AVENUE                         ,            ,10307,1,0,1,"5,450","2,818",1935, 1 , A1 ,"$468,000",8/1/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7906,26, ,A1, 570 MAIN STREET                           ,            ,10307,1,0,1,"3,800","2,162",1993, 1 , A1 ,"$635,000",5/20/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7906,51, ,A1, 622 MAIN STREET                           ,            ,10307,1,0,1,"4,140","3,700",2000, 1 , A1 ,$0,4/10/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7910,1, ,A1, 7282 HYLAN BOULEVARD                      ,            ,10307,1,0,1,"4,000","2,550",2010, 1 , A1 ,$0,7/25/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7911,28, ,A1, 184 CHELSEA STREET                        ,            ,10307,1,0,1,"3,800","1,400",1985, 1 , A1 ,$0,4/24/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7916,13, ,A1, 16 SWINNERTON STREET                      ,            ,10307,1,0,1,"3,420","1,995",2008, 1 , A1 ,"$433,500",4/1/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7916,79, ,A1, 9 CARTERET STREET                         ,            ,10307,1,0,1,"3,648","1,452",1930, 1 , A1 ,$0,10/24/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7927,69, ,A3, 139 FINLAY STREET                         ,            ,10307,1,0,1,"6,305","3,500",1993, 1 , A3 ,$0,10/12/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7928,13, ,A1, 90 FINLAY STREET                          ,            ,10307,1,0,1,"3,298","1,398",1992, 1 , A1 ,$0,10/16/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7929,83, ,A2, 1 ASPINWALL STREET                        ,            ,10307,1,0,1,"4,800","1,113",1910, 1 , A2 ,$0,6/29/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7932,16, ,A5, 10 ASPINWALL STREET                       ,            ,10307,1,0,1,"2,300","1,168",1965, 1 , A5 ,$0,3/13/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7932,22, ,A5, 19 SUMMIT ROAD                            ,            ,10307,1,0,1,"2,500","2,150",1997, 1 , A5 ,"$460,000",6/28/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7939,32, ,A1, 118 CONNECTICUT STREET                    ,            ,10307,1,0,1,"3,600","2,350",1989, 1 , A1 ,"$490,000",2/22/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7939,32, ,A1, 118 CONNECTICUT STREET                    ,            ,10307,1,0,1,"3,600","2,350",1989, 1 , A1 ,"$425,000",11/28/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7941,43, ,A1, 756 CRAIG AVENUE                          ,            ,10307,1,0,1,"3,129","2,442",2012, 1 , A1 ,"$585,000",4/3/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7964,12, ,A5, 7748 AMBOY ROAD                           ,            ,10307,1,0,1,"3,500","1,216",1975, 1 , A5 ,"$382,500",11/26/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7966,2, ,A3, 2 WARDS POINT AVENUE                      ,            ,10307,1,0,1,"17,273","3,078",1983, 1 , A3 ,$0,4/16/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7966,7, ,A1, 10 WARDS POINT AVENUE                     ,            ,10307,1,0,1,"14,286","2,184",1982, 1 , A1 ,"$869,000",9/12/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,7999,68, ,A5, 46 GIRARD STREET                          ,            ,10307,1,0,1,"1,485","1,800",1988, 1 , A5 ,$0,4/3/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8001,83, ,A5, 28 CONFERENCE COURT                       ,            ,10307,1,0,1,"1,416","1,700",1998, 1 , A5 ,$0,2/7/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8003,24, ,A2, 5449 ARTHUR KILL ROAD                     ,            ,10307,1,0,1,"1,846",504,1910, 1 , A2 ,$0,4/9/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8005,30, ,A1, 5517 ARTHUR KILL ROAD                     ,            ,10307,1,0,1,"6,900","1,320",1915, 1 , A1 ,$0,2/12/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8005,80, ,A1, 5516 ARTHUR KILL ROAD                     ,            ,10307,1,0,1,600,"1,336",1912, 1 , A1 ,$0,12/27/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8005,83, ,A2, 5512 ARTHUR KILL ROAD                     ,            ,10307,1,0,1,"4,386","2,028",1910, 1 , A2 ,$0,11/7/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8008,71, ,A1, 40 MURRAY STREET                          ,            ,10309,1,0,1,"20,870",520,1940, 1 , A1 ,"$700,000",6/10/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8015,1, ,A1, 109 HECKER STREET                         ,            ,10307,1,0,1,"4,543","2,875",1999, 1 , A1 ,$0,2/7/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8019,18, ,A1, 161 BARNARD AVENUE                        ,            ,10307,1,0,1,"4,352","1,272",1910, 1 , A1 ,$0,12/28/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8020,52, ,A1, 151 BARNARD AVENUE                        ,            ,10307,1,0,1,"4,760","1,410",1915, 1 , A1 ,"$450,000",8/1/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8021,10, ,A1, 173 FISHER AVENUE                         ,            ,10307,1,0,1,"5,390","1,200",1945, 1 , A1 ,"$510,000",9/28/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8021,45, ,A2, 111 FISHER AVENUE                         ,            ,10307,1,0,1,"4,032",844,1920, 1 , A2 ,"$375,000",12/21/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8021,70, ,A1, 120 BARNARD AVENUE                        ,            ,10307,1,0,1,"6,731",675,1899, 1 , A1 ,"$303,800",5/3/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8022,100, ,A1, 172 FISHER AVENUE                         ,            ,10307,1,0,1,"17,255","1,464",1901, 1 , A1 ,"$400,000",3/7/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8022,111, ,A2, 233 CRAIG AVENUE                          ,            ,10307,1,0,1,"4,050","1,729",1920, 1 , A2 ,"$275,000",5/3/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8023,20, ,A1, 151 LEE AVENUE                            ,            ,10307,1,0,1,"3,960","1,312",1901, 1 , A1 ,$0,12/17/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8025,10, ,A1, 165 JOHNSON AVENUE                        ,            ,10307,1,0,1,"5,562","1,509",1901, 1 , A1 ,$0,11/16/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8025,42, ,A1, 5382 ARTHUR KILL ROAD                     ,            ,10307,1,0,1,"3,330",960,1901, 1 , A1 ,"$360,000",8/2/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8026,18, ,A1, 145 MAIN STREET                           ,            ,10307,1,0,1,"13,356","1,632",1901, 1 , A1 ,"$376,000",10/9/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8026,123, ,A5, 141D MAIN STREET                          ,            ,10307,1,0,1,"2,260","1,432",2004, 1 , A5 ,"$376,500",6/14/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8028,110, ,A5, 21 EDEN COURT                             ,            ,10307,1,0,1,955,"2,025",1996, 1 , A5 ,"$309,000",3/4/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8029,5, ,A2, 122 BUTLER AVENUE                         ,            ,10307,1,0,1,"3,450","1,040",1920, 1 , A2 ,"$285,500",1/17/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8038,19, ,A1, 267 NASHVILLE STREET                      ,            ,10307,1,0,1,"2,750","1,080",1950, 1 , A1 ,$0,3/15/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8039,11, ,A5, 87 LENHART STREET                         ,            ,10307,1,0,1,"2,658","1,850",1997, 1 , A5 ,"$520,000",1/4/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8039,12, ,A5, 89 LENHART STREET                         ,            ,10307,1,0,1,"3,711","1,850",1997, 1 , A5 ,"$532,000",10/5/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8040,53, ,A1, 130 CRAIG AVENUE                          ,            ,10307,1,0,1,"4,900","1,632",1960, 1 , A1 ,"$525,000",8/15/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8042,80, ,A2, 216 BARNARD AVENUE                        ,            ,10307,1,0,1,"7,380","1,206",1960, 1 , A2 ,"$515,000",8/29/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8042,108, ,A5, 274 BARNARD AVENUE                        ,            ,10307,1,0,1,"3,205","1,780",1996, 1 , A5 ,$0,3/9/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8042,110, ,A5, 276 BARNARD AVENUE                        ,            ,10307,1,0,1,"3,236","1,780",1996, 1 , A5 ,"$454,000",12/6/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8047,88, ,A5, 228 JOHNSON AVENUE                        ,            ,10307,1,0,1,"2,301","3,002",2011, 1 , A5 ,"$435,000",12/19/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8049,50, ,A1, 206 BUTLER AVENUE                         ,            ,10307,1,0,1,"5,450","1,396",1901, 1 , A1 ,$0,9/24/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8050,60, ,A1, 570 CRAIG AVENUE                          ,            ,10307,1,0,1,"6,108","3,744",1915, 1 , A1 ,"$680,000",2/20/2013
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8050,60, ,A1, 570 CRAIG AVENUE                          ,            ,10307,1,0,1,"6,108","3,744",1915, 1 , A1 ,$0,10/18/2012
5,TOTTENVILLE              ,01  ONE FAMILY HOMES                        ,1,8050,60, ,A1, 570 CRAIG AVENUE                          ,            ,10307,1,0,1,"6,108","3,744",1915, 1 , A1 ,"$437,000",9/24/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7786,39, ,B3, 187 BEDELL AVENUE                         ,            ,10307,2,0,2,"24,375","2,181",1920, 1 , B3 ,$0,6/28/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7786,39, ,B3, 187 BEDELL AVENUE                         ,            ,10307,2,0,2,"24,375","2,181",1920, 1 , B3 ,$0,6/28/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7786,39, ,B3, 187 BEDELL AVENUE                         ,            ,10307,2,0,2,"24,375","2,181",1920, 1 , B3 ,$0,1/30/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7792,254, ,B2, 386 PAGE AVENUE                           ,            ,10307,2,0,2,"4,850","4,148",1935, 1 , B2 ,$0,1/11/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7793,170, ,B2, 57 JACOB STREET                           ,            ,10307,2,0,2,"4,738","2,320",1988, 1 , B2 ,"$490,000",5/23/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7796,45, ,B2, 72 GIEGERICH AVENUE                       ,            ,10307,2,0,2,"10,400","6,600",2001, 1 , B2 ,$0,2/15/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7812,142, ,B2, 258 BEDELL AVENUE                         ,            ,10307,2,0,2,"10,061","4,602",1988, 1 , B2 ,"$131,000",12/17/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7812,175, ,B2, 211B JOLINE AVENUE                        ,            ,10307,2,0,2,"4,888","4,150",2004, 1 , B2 ,$0,3/21/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7826,226, ,B2, 303 SPRAGUE AVENUE                        ,            ,10307,2,0,2,"7,315","2,700",2005, 1 , B2 ,$0,11/28/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7841,69, ,B2, 87 SPRAGUE AVENUE                         ,            ,10307,2,0,2,"6,638","4,207",2004, 1 , B2 ,$0,1/25/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7851,40, ,B2, 380 BREHAUT AVENUE                        ,            ,10307,2,0,2,"5,136","3,690",2002, 1 , B2 ,"$725,000",11/26/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7851,40, ,B2, 380 BREHAUT AVENUE                        ,            ,10307,2,0,2,"5,136","3,690",2002, 1 , B2 ,$0,11/19/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7851,40, ,B2, 380 BREHAUT AVENUE                        ,            ,10307,2,0,2,"5,136","3,690",2002, 1 , B2 ,$0,11/19/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7853,17, ,B2, 335 BREHAUT AVENUE                        ,            ,10307,2,0,2,"4,610","3,486",2004, 1 , B2 ,"$730,000",3/7/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7853,119, ,B3, 29 TRUMAN STREET                          ,            ,10307,2,0,2,"10,530","1,938",1940, 1 , B3 ,$0,12/24/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7854,45, ,B2, 304 BREHAUT AVENUE                        ,            ,10307,2,0,2,"5,867","3,950",2004, 1 , B2 ,$0,8/6/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7861,34, ,B2, 394 LORETTO STREET                        ,            ,10307,2,0,2,"4,800","3,692",2001, 1 , B2 ,"$762,000",10/30/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7862,59, ,B2, 611 YETMAN AVENUE                         ,            ,10307,2,0,2,"7,500","2,700",1988, 1 , B2 ,"$850,000",7/5/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7866,71, ,B2, 14 FAYANN LANE                            ,            ,10307,2,0,2,"11,400","4,266",1995, 1 , B2 ,"$1,300,000",4/11/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7884,79, ,B2, 357 BRIGHTON STREET                       ,            ,10307,2,0,2,"3,750","2,705",2012, 1 , B2 ,"$679,580",6/24/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7887,9, ,B2, 244 MANHATTAN STREET                      ,            ,10307,2,0,2,"3,000","2,500",1995, 1 , B2 ,$0,9/25/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7887,49, ,B2, 316 MANHATTAN STREET                      ,            ,10307,2,0,2,"6,250","3,040",1991, 1 , B2 ,$0,10/1/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7889,62, ,B2, 443 YETMAN AVENUE                         ,            ,10307,2,0,2,"7,500","4,410",1980, 1 , B2 ,"$625,000",4/30/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7889,99, ,B9, 375 YETMAN AVENUE                         ,            ,10307,2,0,2,"8,483","2,800",1985, 1 , B9 ,$0,6/6/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7889,99, ,B9, 375 YETMAN AVENUE                         ,            ,10307,2,0,2,"8,483","2,800",1985, 1 , B9 ,$0,6/5/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7889,99, ,B9, 375 YETMAN AVENUE                         ,            ,10307,2,0,2,"8,483","2,800",1985, 1 , B9 ,$10,8/3/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7889,99, ,B9, 375 YETMAN AVENUE                         ,            ,10307,2,0,2,"8,483","2,800",1985, 1 , B9 ,$10,8/2/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7900,45, ,B2, 100 BRIGHTON STREET                       ,            ,10307,2,0,2,"5,335","2,056",1965, 1 , B2 ,"$540,000",7/26/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7900,73, ,B2, 65 CHELSEA STREET                         ,            ,10307,2,0,2,"3,589","1,936",1910, 1 , B2 ,$0,9/24/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7900,90, ,B2, 33 CHELSEA STREET                         ,            ,10307,2,0,2,"3,930","2,400",2012, 1 , B2 ,"$686,205",8/7/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7905,15, ,B2, 348 CHELSEA STREET                        ,            ,10307,2,0,2,"7,500","2,276",1975, 1 , B2 ,"$175,000",2/22/2013
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7906,21, ,B2, 562 MAIN STREET                           ,            ,10307,2,0,2,"3,800","2,700",2012, 1 , B2 ,"$709,720",12/19/2012
5,TOTTENVILLE              ,02  TWO FAMILY HOMES                        ,1,7906,28, ,B9, 578 MAIN STREET                           ,            ,10307,2,0,2,"2,375","2,400",1993, 1 , B9 ,"$460,000",12/11/2012
